Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname
2,h,860000.0,3.5,2.0,1.0,0.0,104.0,70.0,1880.0,Northern Metropolitan
2,h,870000.0,3.5,2.0,1.0,0.0,107.0,64.0,1910.0,Northern Metropolitan
4,h,1450000.0,3.5,4.0,2.0,1.0,266.0,175.0,1950.0,Northern Metropolitan
1,u,358500.0,3.5,1.0,1.0,1.0,0.0,40.0,1975.0,Northern Metropolitan
2,h,770000.0,3.5,2.0,2.0,1.0,134.0,151.0,1905.0,Northern Metropolitan
2,h,1008000.0,3.5,2.0,1.0,1.0,150.0,77.0,1890.0,Northern Metropolitan
3,t,1015000.0,3.5,3.0,2.0,1.0,112.0,145.0,2000.0,Northern Metropolitan
3,h,1371000.0,3.5,2.0,1.0,1.0,197.0,128.0,1900.0,Northern Metropolitan
3,h,1286000.0,3.5,3.0,1.0,0.0,275.0,116.0,1915.0,Northern Metropolitan
3,t,1600000.0,3.5,3.0,3.0,1.0,188.0,129.0,2000.0,Northern Metropolitan
4,h,1950000.0,3.5,4.0,2.0,2.0,233.0,216.0,1890.0,Northern Metropolitan
4,h,3400000.0,3.5,3.0,2.0,1.0,445.0,175.0,1890.0,Northern Metropolitan
4,h,1785000.0,3.5,4.0,2.0,1.0,188.0,165.0,1900.0,Northern Metropolitan
2,h,1210000.0,3.5,2.0,1.0,1.0,223.0,118.0,1885.0,Northern Metropolitan
3,h,1275000.0,3.5,3.0,2.0,1.0,104.0,110.0,1890.0,Northern Metropolitan
2,h,1290000.0,3.5,2.0,1.0,0.0,136.0,92.0,1890.0,Northern Metropolitan
2,t,750000.0,3.5,2.0,2.0,2.0,0.0,95.0,2002.0,Northern Metropolitan
2,u,675000.0,3.5,2.0,1.0,2.0,0.0,92.0,2010.0,Northern Metropolitan
4,t,1700000.0,3.5,4.0,3.0,2.0,127.0,209.0,2008.0,Northern Metropolitan
3,t,1080000.0,3.5,3.0,2.0,1.0,77.0,133.0,2016.0,Northern Metropolitan
2,h,1222500.0,3.5,2.0,1.0,2.0,487.0,105.0,1940.0,Northern Metropolitan
2,h,937500.0,3.5,2.0,1.0,0.0,100.0,72.0,1890.0,Northern Metropolitan
3,h,1300000.0,3.5,3.0,1.0,1.0,203.0,110.0,1890.0,Northern Metropolitan
3,h,1300000.0,3.5,3.0,2.0,0.0,127.0,135.0,1890.0,Northern Metropolitan
3,h,2150000.0,3.5,3.0,2.0,0.0,202.0,307.0,1898.0,Northern Metropolitan
3,h,1581000.0,3.5,3.0,1.0,0.0,193.0,132.0,1910.0,Northern Metropolitan
2,u,602000.0,3.5,2.0,1.0,1.0,0.0,48.0,1980.0,Northern Metropolitan
2,h,650000.0,3.5,2.0,1.0,1.0,0.0,75.0,1980.0,Northern Metropolitan
3,h,1450000.0,3.5,3.0,2.0,1.0,118.0,103.0,1905.0,Northern Metropolitan
2,u,365000.0,4.4,2.0,1.0,1.0,0.0,60.0,1970.0,Northern Metropolitan
2,u,425000.0,4.4,2.0,1.0,1.0,0.0,63.0,1970.0,Northern Metropolitan
2,u,391000.0,4.4,2.0,1.0,1.0,0.0,59.0,1970.0,Northern Metropolitan
3,h,1130000.0,4.4,3.0,1.0,0.0,294.0,140.0,1900.0,Northern Metropolitan
3,h,1110000.0,4.4,3.0,1.0,1.0,272.0,131.0,1885.0,Northern Metropolitan
2,h,918000.0,4.4,2.0,1.0,0.0,136.0,78.0,1900.0,Northern Metropolitan
2,h,730000.0,4.4,2.0,1.0,1.0,140.0,98.0,1890.0,Northern Metropolitan
2,h,855000.0,4.4,2.0,1.0,0.0,225.0,85.0,1930.0,Northern Metropolitan
3,h,1012000.0,4.4,3.0,1.0,1.0,212.0,102.0,1930.0,Northern Metropolitan
2,u,395000.0,4.4,2.0,1.0,1.0,0.0,60.0,1970.0,Northern Metropolitan
2,u,556000.0,4.4,2.0,2.0,1.0,0.0,79.0,2009.0,Northern Metropolitan
1,u,345000.0,4.4,1.0,1.0,1.0,0.0,46.0,1970.0,Northern Metropolitan
3,h,1100000.0,4.4,3.0,2.0,0.0,179.0,150.0,1900.0,Northern Metropolitan
1,u,395000.0,4.4,1.0,1.0,1.0,818.0,50.0,1880.0,Northern Metropolitan
3,h,1115000.0,4.4,3.0,1.0,1.0,244.0,84.0,1940.0,Northern Metropolitan
2,u,420500.0,4.4,2.0,1.0,1.0,0.0,52.0,1970.0,Northern Metropolitan
4,h,1225000.0,6.4,4.0,2.0,1.0,319.0,130.0,1915.0,Western Metropolitan
3,h,1003000.0,6.4,3.0,1.0,1.0,292.0,98.0,1900.0,Western Metropolitan
3,h,840000.0,6.4,3.0,1.0,0.0,164.0,93.0,1900.0,Western Metropolitan
3,h,1362000.0,6.4,3.0,2.0,0.0,497.0,156.0,1890.0,Western Metropolitan
4,h,977000.0,6.4,4.0,2.0,1.0,154.0,161.0,2007.0,Western Metropolitan
1,u,216000.0,6.4,1.0,1.0,1.0,0.0,50.0,1970.0,Western Metropolitan
3,h,876000.0,6.4,3.0,2.0,2.0,204.0,106.0,1990.0,Western Metropolitan
1,u,227000.0,6.4,1.0,1.0,1.0,0.0,52.0,1970.0,Western Metropolitan
4,t,841000.0,6.4,4.0,2.0,2.0,250.0,160.0,2000.0,Western Metropolitan
2,u,605000.0,6.4,2.0,1.0,3.0,2794.0,87.0,2000.0,Western Metropolitan
2,u,305000.0,6.4,2.0,1.0,1.0,47.0,35.0,2013.0,Western Metropolitan
2,t,480000.0,6.4,2.0,1.0,1.0,556.0,75.0,2010.0,Western Metropolitan
3,h,910000.0,6.4,3.0,1.0,1.0,361.0,118.0,1940.0,Western Metropolitan
1,u,291000.0,6.4,1.0,1.0,1.0,665.0,46.0,1970.0,Western Metropolitan
2,h,752000.0,6.4,2.0,1.0,0.0,215.0,98.0,1910.0,Western Metropolitan
3,h,1155000.0,6.4,3.0,1.0,3.0,585.0,120.0,1950.0,Western Metropolitan
3,h,853000.0,6.4,3.0,1.0,1.0,0.0,141.0,2010.0,Western Metropolitan
3,u,480000.0,6.4,3.0,1.0,1.0,0.0,90.0,1985.0,Western Metropolitan
4,h,775000.0,6.4,2.0,1.0,2.0,277.0,87.0,1890.0,Western Metropolitan
2,u,281000.0,6.4,2.0,1.0,1.0,0.0,65.0,1980.0,Western Metropolitan
4,h,1300000.0,6.4,4.0,2.0,3.0,0.0,190.0,1950.0,Western Metropolitan
3,t,714000.0,6.4,3.0,2.0,2.0,164.0,3.0,2008.0,Western Metropolitan
2,h,950000.0,6.4,2.0,1.0,2.0,657.0,92.0,1940.0,Western Metropolitan
3,h,760000.0,6.4,3.0,1.0,1.0,265.0,115.0,1910.0,Western Metropolitan
2,u,420000.0,6.4,2.0,1.0,1.0,0.0,75.0,2010.0,Western Metropolitan
3,h,932000.0,6.4,2.0,1.0,1.0,451.0,130.0,1910.0,Western Metropolitan
3,h,780000.0,6.4,3.0,1.0,2.0,323.0,129.0,1900.0,Western Metropolitan
2,u,295000.0,6.4,2.0,1.0,1.0,0.0,69.0,1960.0,Western Metropolitan
2,u,433000.0,6.4,2.0,1.0,1.0,0.0,66.0,2012.0,Western Metropolitan
2,t,410000.0,6.4,2.0,2.0,1.0,65.0,80.0,2014.0,Western Metropolitan
2,h,1170000.0,6.4,2.0,1.0,1.0,184.0,103.0,1900.0,Western Metropolitan
1,u,375000.0,6.4,1.0,1.0,1.0,0.0,50.0,1920.0,Western Metropolitan
3,h,747000.0,6.4,3.0,1.0,1.0,246.0,120.0,1940.0,Western Metropolitan
3,h,775000.0,6.4,3.0,1.0,1.0,242.0,99.0,1920.0,Western Metropolitan
2,u,571000.0,6.4,2.0,2.0,1.0,0.0,78.0,2013.0,Western Metropolitan
1,u,305000.0,6.4,1.0,1.0,1.0,59.0,70.0,1965.0,Western Metropolitan
3,h,860500.0,6.4,3.0,2.0,2.0,322.0,228.0,1980.0,Western Metropolitan
2,u,370000.0,6.4,2.0,1.0,1.0,0.0,75.0,2007.0,Western Metropolitan
2,h,711000.0,6.4,2.0,1.0,2.0,253.0,90.0,1910.0,Western Metropolitan
2,h,690500.0,6.4,2.0,1.0,1.0,212.0,98.0,1900.0,Western Metropolitan
2,h,747000.0,6.4,2.0,1.0,1.0,320.0,94.0,1900.0,Western Metropolitan
2,h,858000.0,6.4,2.0,1.0,1.0,313.0,93.0,1915.0,Western Metropolitan
4,t,699000.0,6.4,4.0,2.0,2.0,0.0,126.0,2015.0,Western Metropolitan
2,h,835000.0,6.4,2.0,1.0,1.0,222.0,109.0,1920.0,Western Metropolitan
2,h,661000.0,6.4,2.0,1.0,1.0,132.0,83.0,1970.0,Western Metropolitan
2,h,757500.0,6.4,2.0,1.0,0.0,258.0,108.0,1900.0,Western Metropolitan
1,u,282000.0,6.4,1.0,1.0,1.0,1783.0,42.0,1975.0,Western Metropolitan
3,t,699000.0,6.4,3.0,1.0,1.0,125.0,113.0,2000.0,Western Metropolitan
3,h,850000.0,6.4,3.0,1.0,0.0,190.0,99.0,1930.0,Western Metropolitan
2,u,315000.0,6.4,2.0,1.0,1.0,882.0,74.0,1970.0,Western Metropolitan
3,h,740000.0,6.4,3.0,1.0,1.0,211.0,94.0,1910.0,Western Metropolitan
3,h,980000.0,6.4,3.0,2.0,2.0,196.0,154.0,2006.0,Western Metropolitan
2,u,316000.0,6.4,2.0,1.0,1.0,0.0,55.0,1960.0,Western Metropolitan
2,h,760000.0,6.4,2.0,1.0,0.0,130.0,70.0,1920.0,Western Metropolitan
3,t,735000.0,6.4,3.0,2.0,2.0,112.0,168.0,2010.0,Western Metropolitan
4,h,1225000.0,6.4,4.0,2.0,1.0,319.0,130.0,1915.0,Western Metropolitan
3,t,781000.0,6.4,3.0,2.0,2.0,98.0,169.0,2015.0,Western Metropolitan
3,h,767500.0,6.4,3.0,2.0,0.0,458.0,98.0,1930.0,Western Metropolitan
2,u,395000.0,6.4,2.0,2.0,1.0,0.0,79.0,2009.0,Western Metropolitan
4,h,815000.0,6.4,4.0,2.0,1.0,369.0,151.0,1910.0,Western Metropolitan
3,t,757000.0,6.4,3.0,2.0,2.0,102.0,102.0,2011.0,Western Metropolitan
4,h,1450000.0,6.4,4.0,1.0,1.0,799.0,160.0,1910.0,Western Metropolitan
2,h,745000.0,6.4,2.0,1.0,1.0,355.0,74.0,1890.0,Western Metropolitan
2,h,716000.0,6.4,2.0,1.0,2.0,274.0,275.0,2000.0,Western Metropolitan
3,h,1735000.0,9.2,3.0,2.0,3.0,680.0,170.0,1935.0,Southern Metropolitan
4,h,3400000.0,9.2,4.0,3.0,2.0,856.0,265.0,1920.0,Southern Metropolitan
5,h,3730000.0,9.2,4.0,3.0,2.0,919.0,353.0,1925.0,Southern Metropolitan
4,h,1800000.0,9.2,4.0,2.0,2.0,868.0,217.0,1930.0,Southern Metropolitan
4,h,1998000.0,9.2,4.0,2.0,1.0,739.0,183.0,2002.0,Southern Metropolitan
2,u,671000.0,9.2,2.0,1.0,1.0,0.0,85.0,1960.0,Southern Metropolitan
3,h,1425000.0,9.2,3.0,2.0,2.0,217.0,163.0,2006.0,Southern Metropolitan
3,h,1530000.0,9.2,3.0,1.0,1.0,753.0,118.0,1940.0,Southern Metropolitan
4,h,1900000.0,9.2,4.0,4.0,2.0,708.0,323.0,1985.0,Southern Metropolitan
3,h,1360000.0,9.2,3.0,2.0,1.0,704.0,134.0,1940.0,Southern Metropolitan
5,h,2175000.0,9.2,5.0,3.0,4.0,619.0,327.0,2003.0,Southern Metropolitan
4,h,2325000.0,9.2,4.0,3.0,2.0,638.0,314.0,1930.0,Southern Metropolitan
4,h,2538000.0,9.2,4.0,2.0,3.0,630.0,314.0,2000.0,Southern Metropolitan
4,h,2300000.0,9.2,4.0,3.0,4.0,1258.0,254.0,1941.0,Southern Metropolitan
2,u,550000.0,9.2,2.0,1.0,1.0,0.0,63.0,1968.0,Southern Metropolitan
3,h,1600000.0,9.2,3.0,2.0,1.0,704.0,134.0,1940.0,Southern Metropolitan
3,h,2115000.0,9.2,4.0,2.0,2.0,745.0,157.0,1920.0,Southern Metropolitan
3,h,1700000.0,9.2,3.0,2.0,2.0,625.0,188.0,1951.0,Southern Metropolitan
4,h,2077000.0,9.2,4.0,2.0,3.0,553.0,143.0,1910.0,Southern Metropolitan
4,h,2850000.0,9.2,4.0,3.0,2.0,1184.0,305.0,1935.0,Southern Metropolitan
2,u,411000.0,9.2,2.0,1.0,1.0,0.0,65.0,1970.0,Southern Metropolitan
4,h,2020000.0,9.2,4.0,2.0,2.0,630.0,351.0,2009.0,Southern Metropolitan
4,h,2010000.0,9.2,4.0,2.0,2.0,659.0,212.0,1930.0,Southern Metropolitan
4,h,2975000.0,9.2,4.0,3.0,4.0,0.0,30.0,1930.0,Southern Metropolitan
1,u,452000.0,9.2,1.0,1.0,1.0,63.0,52.0,1980.0,Southern Metropolitan
3,h,1820000.0,9.2,3.0,1.0,3.0,650.0,136.0,1930.0,Southern Metropolitan
1,u,291000.0,9.2,1.0,1.0,1.0,1097.0,38.0,1982.0,Southern Metropolitan
4,h,2376000.0,9.2,4.0,2.0,2.0,652.0,230.0,1925.0,Southern Metropolitan
3,h,1456000.0,9.2,3.0,1.0,2.0,504.0,142.0,1920.0,Southern Metropolitan
1,t,345000.0,9.2,1.0,1.0,1.0,745.0,44.0,1970.0,Southern Metropolitan
5,h,2000000.0,9.2,5.0,3.0,1.0,696.0,248.0,1920.0,Southern Metropolitan
2,t,585000.0,9.2,2.0,1.0,1.0,84.0,84.0,1960.0,Southern Metropolitan
4,h,1700000.0,9.2,4.0,3.0,1.0,650.0,266.0,1946.0,Southern Metropolitan
3,h,1375000.0,9.2,3.0,2.0,2.0,328.0,176.0,1990.0,Southern Metropolitan
2,h,920000.0,9.2,2.0,1.0,2.0,334.0,115.0,1930.0,Southern Metropolitan
2,u,382000.0,9.2,2.0,1.0,1.0,1069.0,33.0,1960.0,Southern Metropolitan
2,h,1280000.0,9.2,2.0,1.0,1.0,412.0,123.0,1950.0,Southern Metropolitan
5,h,2825000.0,9.2,5.0,4.0,4.0,802.0,206.0,2013.0,Southern Metropolitan
3,h,2825000.0,9.2,4.0,2.0,4.0,885.0,217.0,1910.0,Southern Metropolitan
4,h,1825000.0,9.2,3.0,3.0,2.0,366.0,26.0,1999.0,Southern Metropolitan
5,h,3085000.0,9.2,5.0,3.0,3.0,778.0,326.0,2000.0,Southern Metropolitan
2,h,1600000.0,9.2,2.0,2.0,2.0,718.0,184.0,1950.0,Southern Metropolitan
5,h,2352500.0,9.2,5.0,3.0,2.0,642.0,336.0,1930.0,Southern Metropolitan
5,h,3860000.0,9.2,5.0,4.0,2.0,830.0,520.0,2009.0,Southern Metropolitan
4,h,2625000.0,9.2,4.0,3.0,2.0,840.0,326.0,1930.0,Southern Metropolitan
4,h,1950000.0,9.2,4.0,2.0,2.0,775.0,155.0,1960.0,Southern Metropolitan
3,h,2200000.0,9.2,3.0,1.0,2.0,700.0,142.0,1930.0,Southern Metropolitan
3,h,1751000.0,9.2,3.0,1.0,3.0,609.0,140.0,1930.0,Southern Metropolitan
4,h,1857000.0,9.2,4.0,2.0,3.0,548.0,205.0,1930.0,Southern Metropolitan
2,u,720000.0,9.2,2.0,1.0,2.0,0.0,74.0,1940.0,Southern Metropolitan
3,h,1500000.0,9.2,3.0,1.0,3.0,401.0,107.0,1935.0,Southern Metropolitan
4,h,2725000.0,9.2,4.0,3.0,2.0,603.0,246.0,2007.0,Southern Metropolitan
3,h,2800000.0,9.2,3.0,1.0,2.0,762.0,153.0,1930.0,Southern Metropolitan
3,h,1665000.0,9.2,3.0,1.0,2.0,685.0,143.0,1941.0,Southern Metropolitan
2,u,600000.0,9.2,2.0,1.0,1.0,0.0,80.0,1960.0,Southern Metropolitan
3,h,1420000.0,9.2,3.0,1.0,2.0,615.0,607.0,1940.0,Southern Metropolitan
5,h,2410000.0,9.2,5.0,2.0,2.0,654.0,354.0,2015.0,Southern Metropolitan
4,h,2100000.0,9.2,4.0,2.0,2.0,645.0,216.0,1930.0,Southern Metropolitan
4,h,2950000.0,9.2,4.0,2.0,2.0,1485.0,295.0,1966.0,Southern Metropolitan
5,h,3365000.0,9.2,5.0,2.0,2.0,1339.0,270.0,1925.0,Southern Metropolitan
3,h,1931000.0,9.2,3.0,2.0,2.0,648.0,193.0,1975.0,Southern Metropolitan
2,h,1250000.0,9.2,2.0,1.0,2.0,438.0,107.0,1910.0,Southern Metropolitan
5,h,2400000.0,9.2,5.0,3.0,2.0,709.0,672.0,1930.0,Southern Metropolitan
3,h,610000.0,13.0,3.0,1.0,2.0,696.0,118.0,1960.0,Northern Metropolitan
3,h,610000.0,13.0,3.0,1.0,3.0,640.0,144.0,1960.0,Northern Metropolitan
3,h,806500.0,13.0,3.0,1.0,2.0,766.0,127.0,1965.0,Northern Metropolitan
4,h,550000.0,13.0,4.0,2.0,1.0,683.0,138.0,2017.0,Northern Metropolitan
3,h,822000.0,13.0,3.0,1.0,4.0,700.0,105.0,1950.0,Northern Metropolitan
3,h,980000.0,13.0,3.0,2.0,3.0,1029.0,136.0,1950.0,Northern Metropolitan
2,u,430000.0,13.0,2.0,1.0,1.0,164.0,100.0,2010.0,Northern Metropolitan
2,h,540000.0,13.0,2.0,1.0,1.0,164.0,114.0,2010.0,Northern Metropolitan
3,h,737000.0,13.0,3.0,1.0,4.0,640.0,97.0,1950.0,Northern Metropolitan
3,h,460000.0,13.0,3.0,2.0,2.0,224.0,3.0,1950.0,Northern Metropolitan
3,t,545000.0,13.0,3.0,2.0,1.0,136.0,130.0,2014.0,Northern Metropolitan
3,h,670000.0,13.0,3.0,1.0,4.0,734.0,140.0,1960.0,Northern Metropolitan
4,h,702000.0,13.0,4.0,1.0,4.0,606.0,124.0,1956.0,Northern Metropolitan
2,h,730000.0,13.0,2.0,1.0,1.0,705.0,115.0,1950.0,Northern Metropolitan
3,h,711500.0,13.0,3.0,1.0,3.0,667.0,81.0,1950.0,Northern Metropolitan
5,h,810000.0,13.0,5.0,4.0,4.0,695.0,176.0,1950.0,Northern Metropolitan
2,u,250000.0,13.0,2.0,1.0,1.0,0.0,61.0,1970.0,Northern Metropolitan
3,t,460000.0,13.0,3.0,1.0,1.0,325.0,106.0,1970.0,Northern Metropolitan
3,h,793000.0,13.0,3.0,1.0,2.0,780.0,120.0,1960.0,Northern Metropolitan
2,u,340000.0,13.0,2.0,1.0,1.0,0.0,74.0,1970.0,Northern Metropolitan
3,h,447500.0,13.0,3.0,1.0,1.0,320.0,130.0,2000.0,Northern Metropolitan
3,h,588000.0,13.0,3.0,1.0,1.0,616.0,125.0,1960.0,Northern Metropolitan
3,h,420000.0,13.0,3.0,1.0,2.0,0.0,96.0,1960.0,Northern Metropolitan
2,u,410000.0,13.0,2.0,1.0,2.0,200.0,81.0,2000.0,Northern Metropolitan
3,h,525000.0,13.0,3.0,1.0,1.0,665.0,85.0,1950.0,Northern Metropolitan
3,h,703000.0,13.0,3.0,1.0,4.0,704.0,102.0,1960.0,Northern Metropolitan
4,t,608000.0,13.0,3.0,2.0,1.0,252.0,150.0,2014.0,Northern Metropolitan
4,t,607000.0,13.0,4.0,3.0,2.0,0.0,131.0,2014.0,Northern Metropolitan
3,h,765500.0,13.0,3.0,2.0,2.0,780.0,180.0,1970.0,Northern Metropolitan
3,u,470000.0,13.0,3.0,1.0,2.0,187.0,99.0,2014.0,Northern Metropolitan
3,h,580000.0,13.0,3.0,1.0,2.0,650.0,142.0,1960.0,Northern Metropolitan
2,u,620250.0,13.0,2.0,1.0,2.0,253.0,91.0,2012.0,Northern Metropolitan
3,h,710000.0,13.0,3.0,1.0,1.0,796.0,104.0,1960.0,Northern Metropolitan
4,h,630000.0,13.0,3.0,1.0,2.0,630.0,130.0,1960.0,Northern Metropolitan
3,h,600000.0,13.0,3.0,1.0,4.0,541.0,139.0,1968.0,Northern Metropolitan
3,t,550000.0,13.0,3.0,2.0,2.0,212.0,129.0,2010.0,Northern Metropolitan
4,h,600000.0,13.0,4.0,1.0,2.0,586.0,159.0,1968.0,Northern Metropolitan
4,h,1217500.0,13.0,4.0,3.0,2.0,693.0,192.0,2014.0,Northern Metropolitan
3,h,600000.0,13.0,3.0,1.0,2.0,599.0,150.0,1960.0,Northern Metropolitan
3,h,570000.0,13.0,3.0,2.0,2.0,585.0,146.0,1975.0,Northern Metropolitan
3,h,762700.0,13.0,3.0,1.0,4.0,597.0,100.0,1960.0,Northern Metropolitan
2,u,465000.0,13.0,2.0,1.0,1.0,176.0,89.0,2012.0,Northern Metropolitan
2,h,741250.0,13.0,2.0,1.0,1.0,668.0,88.0,1955.0,Northern Metropolitan
4,h,1000000.0,13.0,4.0,2.0,8.0,977.0,304.0,1935.0,Northern Metropolitan
4,h,630000.0,13.0,4.0,2.0,2.0,602.0,180.0,1950.0,Northern Metropolitan
3,h,670000.0,13.0,3.0,1.0,3.0,705.0,135.0,1950.0,Northern Metropolitan
2,h,417000.0,13.0,2.0,1.0,1.0,172.0,77.0,2013.0,Northern Metropolitan
3,t,600000.0,13.0,3.0,1.0,2.0,258.0,143.0,2001.0,Northern Metropolitan
3,t,440000.0,13.0,3.0,2.0,1.0,215.0,121.0,2010.0,Northern Metropolitan
3,h,660000.0,13.0,3.0,1.0,2.0,657.0,116.0,1950.0,Northern Metropolitan
2,h,270000.0,13.0,2.0,1.0,1.0,155.0,155.0,2000.0,Northern Metropolitan
4,h,825000.0,13.0,4.0,2.0,4.0,768.0,194.0,1970.0,Northern Metropolitan
4,h,638000.0,13.0,4.0,2.0,1.0,624.0,258.0,2005.0,Northern Metropolitan
3,h,631000.0,13.6,3.0,2.0,2.0,608.0,138.0,2001.0,Western Metropolitan
3,t,532000.0,13.6,3.0,2.0,1.0,149.0,19.0,2005.0,Western Metropolitan
3,h,504000.0,13.6,3.0,2.0,1.0,215.0,139.0,2004.0,Western Metropolitan
3,t,468000.0,13.6,3.0,2.0,2.0,178.0,138.0,2000.0,Western Metropolitan
4,h,802500.0,13.6,4.0,2.0,2.0,0.0,264.0,2005.0,Western Metropolitan
4,h,709000.0,13.6,4.0,2.0,2.0,453.0,213.0,2007.0,Western Metropolitan
3,h,485000.0,13.6,3.0,2.0,1.0,175.0,134.0,2004.0,Western Metropolitan
3,h,540000.0,13.6,3.0,2.0,1.0,367.0,141.0,2008.0,Western Metropolitan
3,h,390000.0,13.6,3.0,2.0,1.0,158.0,136.0,2005.0,Western Metropolitan
4,h,800000.0,13.6,4.0,2.0,2.0,719.0,251.0,2000.0,Western Metropolitan
4,h,740000.0,13.6,4.0,2.0,2.0,453.0,213.0,2007.0,Western Metropolitan
3,h,605000.0,12.1,3.0,1.0,2.0,597.0,116.0,1960.0,Northern Metropolitan
3,h,685500.0,12.1,3.0,1.0,2.0,724.0,103.0,1970.0,Northern Metropolitan
2,h,610000.0,12.1,2.0,1.0,1.0,394.0,98.0,1950.0,Northern Metropolitan
3,h,630000.0,12.1,3.0,1.0,1.0,604.0,112.0,1970.0,Northern Metropolitan
4,h,870000.0,12.1,4.0,3.0,5.0,591.0,268.0,2010.0,Northern Metropolitan
3,h,810000.0,12.1,3.0,2.0,2.0,592.0,129.0,1950.0,Northern Metropolitan
2,u,487000.0,12.1,2.0,1.0,2.0,198.0,96.0,2010.0,Northern Metropolitan
4,h,700000.0,12.1,2.0,2.0,2.0,700.0,168.0,1950.0,Northern Metropolitan
4,h,600500.0,12.1,4.0,2.0,1.0,462.0,161.0,1970.0,Northern Metropolitan
3,h,730000.0,12.1,3.0,1.0,2.0,570.0,134.0,1970.0,Northern Metropolitan
3,h,800000.0,12.1,3.0,2.0,2.0,565.0,116.0,1960.0,Northern Metropolitan
3,t,750000.0,12.1,3.0,2.0,2.0,301.0,251.0,2011.0,Northern Metropolitan
3,h,740000.0,12.1,3.0,1.0,1.0,568.0,115.0,1960.0,Northern Metropolitan
3,h,646000.0,12.1,3.0,1.0,2.0,574.0,106.0,1970.0,Northern Metropolitan
3,h,545000.0,12.1,3.0,2.0,3.0,230.0,113.0,2000.0,Northern Metropolitan
4,h,777000.0,12.1,3.0,1.0,2.0,700.0,176.0,1960.0,Northern Metropolitan
2,h,722000.0,12.1,3.0,3.0,1.0,580.0,103.0,1950.0,Northern Metropolitan
2,h,545000.0,12.1,2.0,1.0,3.0,591.0,102.0,1960.0,Northern Metropolitan
3,t,510000.0,12.1,3.0,2.0,2.0,234.0,115.0,2012.0,Northern Metropolitan
3,h,631500.0,12.1,4.0,1.0,3.0,593.0,95.0,1965.0,Northern Metropolitan
3,h,550000.0,12.1,3.0,1.0,3.0,610.0,142.0,1960.0,Northern Metropolitan
2,h,330000.0,12.1,2.0,1.0,1.0,249.0,2.0,1970.0,Northern Metropolitan
2,h,715888.0,12.1,2.0,1.0,1.0,613.0,92.0,1960.0,Northern Metropolitan
2,t,468000.0,12.1,2.0,1.0,1.0,137.0,110.0,2012.0,Northern Metropolitan
2,h,515000.0,12.1,2.0,1.0,2.0,345.0,79.0,1990.0,Northern Metropolitan
2,u,895000.0,13.7,2.0,1.0,1.0,228.0,87.0,1975.0,Southern Metropolitan
2,u,587000.0,13.7,2.0,1.0,1.0,0.0,74.0,1975.0,Southern Metropolitan
4,h,2800000.0,13.7,3.0,3.0,2.0,701.0,320.0,2015.0,Southern Metropolitan
4,h,3250000.0,13.7,4.0,3.0,2.0,928.0,300.0,1904.0,Southern Metropolitan
4,h,2140000.0,13.7,4.0,2.0,3.0,688.0,187.0,1925.0,Southern Metropolitan
4,h,1600000.0,13.7,4.0,2.0,2.0,607.0,242.0,2011.0,Southern Metropolitan
3,h,1003500.0,13.7,3.0,1.0,2.0,289.0,109.0,1998.0,Southern Metropolitan
2,u,802000.0,13.7,2.0,1.0,1.0,0.0,85.0,1965.0,Southern Metropolitan
3,h,1560000.0,13.7,3.0,1.0,3.0,593.0,125.0,1955.0,Southern Metropolitan
2,u,760000.0,13.7,2.0,1.0,1.0,90.0,86.0,1985.0,Southern Metropolitan
2,u,616000.0,13.7,2.0,1.0,1.0,0.0,104.0,2005.0,Southern Metropolitan
4,h,1680000.0,13.7,4.0,1.0,1.0,723.0,90.0,1955.0,Southern Metropolitan
3,h,1120000.0,13.7,4.0,2.0,3.0,373.0,113.0,1984.0,Southern Metropolitan
4,h,3200000.0,13.7,4.0,3.0,3.0,760.0,325.0,1920.0,Southern Metropolitan
4,h,1250000.0,13.7,4.0,3.0,2.0,398.0,220.0,2014.0,Southern Metropolitan
4,h,2000000.0,13.7,4.0,3.0,4.0,615.0,248.0,1925.0,Southern Metropolitan
5,h,1805000.0,13.7,4.0,2.0,2.0,700.0,224.0,1950.0,Southern Metropolitan
4,h,2600000.0,13.7,3.0,1.0,2.0,1504.0,162.0,1900.0,Southern Metropolitan
5,h,3470000.0,13.7,5.0,3.0,4.0,670.0,413.0,2008.0,Southern Metropolitan
3,h,1050000.0,13.7,3.0,2.0,2.0,357.0,120.0,1970.0,Southern Metropolitan
3,u,810000.0,13.7,3.0,1.0,1.0,195.0,115.0,1960.0,Southern Metropolitan
3,h,1460000.0,13.7,3.0,2.0,2.0,413.0,137.0,1970.0,Southern Metropolitan
5,h,3075000.0,13.7,3.0,2.0,2.0,830.0,204.0,1901.0,Southern Metropolitan
2,u,875500.0,13.7,2.0,2.0,1.0,225.0,118.0,1970.0,Southern Metropolitan
5,h,2600000.0,13.7,5.0,4.0,2.0,1000.0,324.0,1950.0,Southern Metropolitan
5,h,1705000.0,13.7,5.0,2.0,2.0,648.0,364.0,1950.0,Southern Metropolitan
4,h,1515000.0,13.7,4.0,2.0,0.0,611.0,613.0,1950.0,Southern Metropolitan
5,h,2980000.0,13.7,5.0,3.0,2.0,694.0,323.0,2011.0,Southern Metropolitan
